houestype,area,unitprice,orientation,floor,zhuangxiucd,estate,region,street,yearbuilt
2室2厅1卫,91,13407,东南,高层（共32层）,中装修,鲁能星城十一街区,渝北,龙头寺,无
5室2厅5卫,453,18985,东南,高层（共24层）,精装修,阳光城天澜道11号,江北,江北嘴,无
4室2厅3卫,124,18468,南北,低层（共7层）,毛坯,金辉彩湖云璟,九龙坡,陈家坪,2023
3室2厅2卫,99.53,18889,西南,中层（共33层）,精装修,江北嘴新鸥鹏教育城二期,江北,江北嘴,2019
5室2厅2卫,221.79,18937,南,底层地上层数（共3层）,毛坯,融创重庆文旅城别墅,沙坪坝,西永,2018
1室2厅1卫,60.88,17740,东南,中层（共52层）,毛坯,光大控股朝天门中心公寓,渝中,朝天门,2022
3室2厅1卫,99,14343,北,高层（共33层）,精装修,美利山公园城市,渝北,汽博中心,无
3室2厅2卫,98.05,13463,南,中层（共21层）,毛坯,常青藤·湖上初晴,渝北,农业园区,2022
3室2厅2卫,118.88,14721,北,中层（共24层）,精装修,华润中央公园,江北,鸿恩寺,有
5室3厅5卫,260.59,21106,东,底层地上层数（共4层）,精装修,首钢美利山别墅,渝北,汽博中心,2009
3室2厅2卫,108.91,14324,北,高层（共41层）,精装修,东原旭辉江山樾,渝北,礼嘉,无
3室2厅2卫,94.99,14633,南,底层（共9层）,简装修,光华安纳溪湖博望山,南岸,茶园新区,2017
4室2厅2卫,130.82,14906,西北,高层（共14层）,精装修,御璟湖山璟时南,渝北,礼嘉,无
3室2厅2卫,138.38,25654,南,底层（共7层）,精装修,香港置地壹江郡,渝北,大竹林,无
4室2厅2卫,144,19444,南,低层（共30层）,精装修,融景城澜岸,江北,北滨路,无
2室2厅1卫,84.91,11518,东,高层（共24层）,精装修,长安华都,渝北,龙头寺,无
2室2厅1卫,85.74,15512,西南,低层（共33层）,精装修,约克郡上景,渝北,照母山,无
4室2厅4卫,329.65,21235,南北,低层（共30层）,精装修,御龙天峰,江北,北滨路,无
3室2厅2卫,167,19162,南,中层（共41层）,精装修,中渝香奈公馆,渝北,加州新牌坊,无
4室2厅2卫,146,19521,东,顶层（共33层）,精装修,华润二十四城,九龙坡,杨家坪,2018
3室2厅1卫,89.57,13174,北,顶层（共32层）,精装修,恒大世纪城北苑,渝北,照母山,有
3室2厅1卫,93,15484,西北,低层（共33层）,豪华装修,协信星都会,渝北,照母山,有
3室2厅2卫,121.24,8726,东北,低层（共18层）,毛坯,华宇两江御临府,渝北,龙兴,2020
2室2厅1卫,88,13068,北,高层（共30层）,精装修,珠江太阳城A区,江北,北滨路,有
5室2厅2卫,440,10909,南,底层地上层数（共1层）,毛坯,龙湖椿山璟宸,北碚,蔡家,2020
3室2厅2卫,118.64,17448,西南,低层（共48层）,精装修,龙湖两江新宸森屿,渝北,礼嘉,无
3室2厅2卫,99,18182,南北,中层（共33层）,精装修,长嘉汇朗峯,南岸,南滨路,2021
4室2厅3卫,186,20323,南北,中层（共5层）,毛坯,龙湖舜山府,渝北,照母山,2021
4室2厅2卫,133,13233,南,中层（共18层）,毛坯,东原·映阅,渝北,农业园区,2023
2室2厅1卫,86.61,11546,西南,中层（共18层）,中装修,长安华都,渝北,龙头寺,2006
4室2厅2卫,133,14436,东,高层（共18层）,精装修,龙湖开元晶蓝一期,沙坪坝,西永,无
3室2厅2卫,117,15385,北,中层（共24层）,精装修,公园大道菁澜二组团,渝北,中央公园,无
5室2厅3卫,212,29151,西北,中层（共7层）,毛坯,香港置地壹号半岛,渝北,照母山,2020
3室2厅1卫,64,16875,北,中层（共33层）,精装修,江北嘴新鸥鹏教育城二期,江北,江北嘴,有
2室2厅1卫,78,18077,北,高层（共56层）,精装修,龙湖春森彼岸,江北,北滨路,无
3室2厅2卫,89.09,14929,北,中层（共8层）,精装修,象屿光海,渝北,中央公园,2023
5室1厅1卫,256.16,19909,南,底层地上层数（共3层）,毛坯,龙湖蓝湖郡东岸,渝北,鸳鸯,2022
5室2厅3卫,293.5,16695,南,底层地上层数（共3层）,毛坯,龙湖悠山郡别墅,渝北,礼嘉,2008
4室3厅6卫,403.14,22325,南,底层地上层数（共1层）,毛坯,常青藤,渝北,农业园区,
4室2厅2卫,138.95,14322,东南,底层（共18层）,精装修,龙湖昱湖壹号萃峯,渝北,礼嘉,无
3室2厅1卫,76.14,16548,东南,低层（共32层）,精装修,江北嘴新鸥鹏教育城二期,江北,江北嘴,无
2室2厅1卫,64.36,16625,东,中层（共31层）,精装修,泽科弹子石中心,南岸,弹子石,无
4室2厅2卫,143,13287,东,低层（共43层）,精装修,恒大中央广场,江北,江北嘴,有
4室2厅2卫,134,14179,南,低层（共18层）,精装修,融创凡尔赛领馆二期,渝北,照母山,2015
4室2厅2卫,158,15633,南,中层（共41层）,精装修,鲁能星城外滩,江北,寸滩,无
3室2厅2卫,96,14063,北,中层（共33层）,精装修,保利香雪,江北,南桥寺,2012
5室2厅3卫,219,28311,东,底层地上层数（共4层）,精装修,国奥村别墅,江北,石马河,2014
3室2厅2卫,134,15075,北,低层（共66层）,精装修,恒大御龙天峰,江北,北滨路,无
3室2厅2卫,132,20833,西北,高层（共53层）,精装修,长嘉汇五期,南岸,涂山路,无
4室2厅2卫,482.19,17628,南,底层地上层数（共1层）,毛坯,万科颐府,渝北,照母山,2014
3室2厅2卫,138.38,25654,南,底层（共7层）,精装修,香港置地壹江郡,渝北,大竹林,无
3室2厅2卫,123,23415,南北,高层（共7层）,豪华装修,融创凡尔赛香榭,渝北,照母山,无
2室2厅1卫,70,9514,北,中层（共6层）,简装修,慈竹苑,渝北,大竹林,无
3室1厅1卫,112.81,15779,西,低层（共48层）,精装修,紫御江山,江北,江北嘴,无
5室2厅4卫,404.81,31620,南,底层地上层数（共3层）,精装修,金科九曲河,渝北,礼嘉,2017
3室2厅2卫,170,21471,东南,低层（共30层）,精装修,阳光城天澜道11号,江北,江北嘴,2018
4室2厅3卫,222.43,25626,东南,高层（共10层）,毛坯,龙湖宸峯,渝北,礼嘉,2018
4室2厅2卫,146,19178,东,高层（共33层）,精装修,华润二十四城,九龙坡,杨家坪,2005
5室3厅5卫,385.67,28211,北,底层（共27层）,豪华装修,东原1891印长江,南岸,南滨路,2016
3室2厅1卫,71.6,17179,西南,高层（共33层）,精装修,江北嘴新鸥鹏教育城二期,江北,江北嘴,无
3室2厅3卫,179,21788,东,高层（共26层）,精装修,寰宇天下,江北,江北嘴,无
2室2厅1卫,68.43,10960,南北,中层（共18层）,简装修,金科博翠园,南岸,茶园新区,2022
3室2厅2卫,147,18571,南,底层（共4层）,精装修,金科东方王榭,渝北,人和,无
4室2厅2卫,143,18531,南,中层（共9层）,精装修,中粮中央公园瑞府,渝北,中央公园,2020
3室2厅2卫,119.22,16440,西北,高层（共48层）,精装修,龙湖两江新宸森屿,渝北,礼嘉,有
3室2厅1卫,91,11209,北,中层（共19层）,精装修,长安华都,渝北,龙头寺,2012
4室2厅2卫,169.48,11801,西南,中层（共13层）,精装修,北辰·悦来壹号,渝北,悦来,无
2室2厅1卫,81.94,17452,西南,高层（共32层）,精装修,龙湖两江新宸云洲,渝北,礼嘉,无
4室2厅3卫,202,14752,西北,中层（共8层）,精装修,万科悦湾,江北,石马河,无
4室2厅2卫,116.85,14377,南北,低层（共29层）,精装修,鲁能星城八街区,渝北,龙头寺,2007
4室2厅3卫,183.6,17974,北,中层（共11层）,中装修,鲁能星城三街区,渝北,龙头寺,2005
3室2厅1卫,91,15495,北,高层（共33层）,精装修,华侨城天际湾A区,渝北,礼嘉,无
4室2厅3卫,120,13750,南,底层地上层数（共6层）,毛坯,国际家纺城绣墅,渝北,回兴,2020
5室2厅4卫,223.98,25449,南,中层（共7层）,精装修,香港置地壹江郡,渝北,大竹林,有
6室2厅2卫,212.34,18131,南,低层（共8层）,精装修,龙湖两江新宸云玺,渝北,礼嘉,2017
3室2厅2卫,101,10099,南,中层（共8层）,精装修,江南万科城,巴南,巴南其他,2022
5室2厅5卫,419,15513,南,底层地上层数（共3层）,毛坯,万科17英里别墅,北碚,蔡家,2019
4室2厅2卫,126,18651,东,高层（共29层）,精装修,长嘉汇四期,南岸,涂山路,无
3室2厅2卫,114.87,19849,南,中层（共32层）,精装修,万科御澜道·滨江组团,江北,江北嘴,无
3室2厅2卫,104,13462,东,高层（共30层）,中装修,首创鸿恩国际生活区,江北,鸿恩寺,无
3室2厅2卫,95,15263,东南,中层（共9层）,精装修,建发·书香府,北碚,蔡家,2020
3室2厅2卫,100,16800,南,高层（共8层）,简装修,越秀悦映湖山,渝北,中央公园,2021
3室2厅1卫,93.36,11997,南,高层（共32层）,精装修,恒大照母山山水城,渝北,照母山,无
4室2厅3卫,159,14214,南,中层（共41层）,精装修,鲁能星城外滩,江北,寸滩,无
3室2厅2卫,190,26211,南,高层（共41层）,豪华装修,国浩18T,渝中,解放碑,2022
4室2厅2卫,141.93,9934,北,高层（共17层）,精装修,南方上格林红枫苑,江北,五里店,2005
4室2厅2卫,138.62,19478,北,顶层（共17层）,精装修,重庆·融创壹号院,渝北,大竹林,无
3室2厅2卫,99,8081,南,低层（共24层）,毛坯,合谊理想城,巴南,巴滨路,2023
4室2厅2卫,142.14,14633,南,高层（共32层）,精装修,中交中央公园,渝北,中央公园,2023
2室2厅1卫,65.07,9221,南,中层（共33层）,精装修,鲁能星城十三街区,渝北,龙头寺,2017
4室2厅2卫,122.97,27568,南北,中层（共8层）,精装修,约克郡悦水岸,渝北,照母山,无
3室2厅1卫,105.79,11627,北,低层（共32层）,精装修,鲁能星城十街区,江北,江北嘴,无
3室2厅2卫,99,8970,南,中层（共17层）,毛坯,合谊理想城,巴南,巴滨路,2021
4室2厅2卫,165,16848,南,中层（共22层）,毛坯,公园大道上府,渝北,中央公园,2018
6室3厅6卫,616,19156,南,底层地上层数（共4层）,毛坯,金科九曲河,渝北,礼嘉,2018
4室2厅3卫,163,30675,南北,中层（共7层）,精装修,香港置地壹号半岛,渝北,照母山,2017
2室2厅1卫,64.2,15717,西北,低层（共32层）,简装修,江北嘴新鸥鹏教育城二期,江北,江北嘴,无
3室2厅1卫,107.09,16061,北,高层（共32层）,精装修,鲁能星城十一街区,渝北,龙头寺,2007
5室2厅3卫,281.66,12781,南,底层地上层数（共3层）,毛坯,重庆金茂墅,渝北,中央公园,2017
3室2厅2卫,111.47,31219,西北,高层（共47层）,精装修,万科翡翠都会,渝中,一号桥,有
5室2厅3卫,182.85,17938,南北,中层（共8层）,精装修,嘉景湾,渝北,礼嘉,有
3室2厅1卫,93.53,11761,西南,底层（共12层）,精装修,阳光华庭,南岸,南坪东路,有
3室2厅2卫,99,13636,南,顶层（共14层）,精装修,万科森林公园林涧,渝北,中央公园,无
4室2厅3卫,192.24,18727,南,顶层（共6层）,精装修,万科17英里,北碚,蔡家,有
4室2厅2卫,180.15,24702,东,中层（共10层）,精装修,龙湖九里晴川二期龙湖揽境,渝北,礼嘉,有
6室3厅6卫,288.86,31088,南,底层地上层数（共3层）,精装修,金科廊桥水乡别墅,沙坪坝,大学城,2018
3室2厅2卫,111.71,20141,南,低层（共32层）,精装修,约克郡阅林景悦,渝北,照母山,无
3室2厅1卫,112.87,15505,西南,中层（共48层）,精装修,紫御江山,江北,江北嘴,有
4室2厅2卫,142.27,27061,西北,中层（共8层）,精装修,约克郡阅林景悦,渝北,照母山,有
5室2厅3卫,190.13,30505,东南,高层（共8层）,毛坯,香港置地壹号半岛,渝北,照母山,有
4室2厅3卫,209.3,20545,东南,中层（共30层）,精装修,阳光城天澜道11号,江北,江北嘴,2018
4室2厅2卫,143,21608,南,高层（共8层）,精装修,龙湖云瑶玉陛,渝北,中央公园,2018
3室2厅2卫,117,15983,东北,低层（共38层）,精装修,龙湖春森彼岸,江北,北滨路,有
3室2厅2卫,133.13,16525,南,低层（共7层）,精装修,绿地海外滩,江北,鸿恩寺,有
4室2厅2卫,150,13000,南,低层（共33层）,精装修,华润中央公园,江北,鸿恩寺,有
6室3厅4卫,226.33,17055,南,底层地上层数（共3层）,毛坯,招商雍华府,渝北,龙头寺,2018
4室2厅3卫,186,17742,西南,低层（共44层）,精装修,中国铁建西派城,江北,海尔路,无
5室2厅4卫,327.5,39084,西南,高层（共26层）,简装修,公园大道上峯,渝北,中央公园,2018
3室2厅2卫,104,10962,南,低层（共33层）,精装修,中交中央公园和颂,渝北,中央公园,无
3室2厅2卫,151,13576,北,中层（共40层）,精装修,融景城郦苑,江北,建东路,无
3室2厅1卫,92,9620,南,中层（共28层）,精装修,金港尚城,南岸,弹子石,无
3室2厅2卫,101.53,17335,南,低层（共13层）,精装修,万科星光森林,渝北,照母山,有
4室2厅2卫,119.99,10418,南北,低层（共8层）,毛坯,富力城,沙坪坝,大学城,2000
4室2厅2卫,141.08,15452,东南,顶层（共7层）,精装修,新江与城清晖岸,渝北,大竹林,无
4室2厅2卫,127.32,12567,东南,高层（共30层）,精装修,御璟湖山璟樾,渝北,礼嘉,无
3室2厅2卫,99.53,20094,北,低层（共32层）,精装修,江北嘴新鸥鹏教育城二期,江北,江北嘴,无
2室2厅1卫,88.89,10237,西南,低层（共34层）,精装修,上品拾陆,渝北,黄泥磅,2012
5室2厅4卫,409,53790,南,底层地上层数（共3层）,毛坯,龙湖香樟林别墅,渝北,加州新牌坊,2001
3室2厅2卫,96.28,17138,西南,高层（共21层）,精装修,力帆红星国际广场紫郡,渝北,照母山,有
3室1厅2卫,91.34,13795,北,低层（共32层）,精装修,恒大照母山山水城,渝北,照母山,2015
3室2厅1卫,85,9059,南,高层（共17层）,毛坯,金地自在城,九龙坡,华岩新城,2023
4室2厅5卫,323.71,16373,南,底层地上层数（共1层）,简装修,约克郡翠微堤,渝北,照母山,
3室2厅2卫,143,18531,南北,底层（共1层）,精装修,恒大御景半岛住宅,渝北,人和,无
4室2厅3卫,137,12190,南,底层地上层数（共6层）,毛坯,国际家纺城绣墅,渝北,回兴,2020
4室2厅2卫,168,8810,北,中层（共30层）,精装修,加州城市花园,渝北,加州新牌坊,无
4室2厅3卫,218.68,13719,南,高层（共33层）,精装修,华润中央公园,江北,鸿恩寺,无
4室2厅2卫,161.26,22634,南,高层（共8层）,简装修,龙湖舜山府二期,渝北,照母山,有
4室2厅2卫,149,16644,南,低层（共32层）,精装修,龙湖紫都城,渝北,冉家坝,有
4室2厅2卫,240.13,12493,东南,中层（共8层）,毛坯,隆鑫盛世普天,九龙坡,二郎,2017
3室2厅1卫,79,9873,南,中层（共26层）,毛坯,融汇半岛江上公馆,巴南,巴滨路,2022
3室2厅2卫,133.55,20217,东南,高层（共32层）,精装修,约克郡阅林景悦,渝北,照母山,无
4室2厅2卫,137,18978,北,中层（共8层）,精装修,武夷滨江,南岸,南滨路,2017
4室2厅2卫,161.78,14217,南,低层（共11层）,精装修,金科天元道砚北B组团,渝北,大竹林,有
4室2厅2卫,123,25935,东,中层（共8层）,精装修,约克郡悦水岸,渝北,照母山,无
4室2厅2卫,168,20833,南北,中层（共17层）,毛坯,龙湖·尘林间,渝北,照母山,2018
4室2厅3卫,198,19141,南,低层（共51层）,豪华装修,融创白象街,渝中,解放碑,无
4室2厅3卫,130.78,18810,南,中层（共11层）,毛坯,龙湖两江新宸云麓,渝北,礼嘉,无
2室2厅1卫,59.97,15841,南,中层（共35层）,精装修,煌华晶萃城,江北,观音桥,2010
3室2厅2卫,99,10606,南,中层（共8层）,精装修,三一云城,江北,复盛,2022
4室2厅2卫,194,14948,南,底层（共5层）,豪华装修,保利山庄洋房,江北,鸿恩寺,有
4室2厅2卫,120.27,19872,南,高层（共8层）,精装修,金科天元道C区,渝北,大竹林,无
3室2厅2卫,121.87,20350,东南,高层（共32层）,精装修,约克郡阅林景悦,渝北,照母山,无
3室2厅2卫,158.38,11681,南北,中层（共11层）,中装修,汇景台,渝北,加州新牌坊,无
4室2厅3卫,186,17204,南,中层（共44层）,精装修,中国铁建西派城,江北,海尔路,无
4室2厅2卫,171.35,18734,南,中层（共5层）,精装修,龙湖舜山府三期四组团,渝北,照母山,无
3室2厅3卫,94.97,17585,南北,中层（共33层）,精装修,保利观澜三期,江北,江北嘴,2016
5室2厅4卫,256.07,27336,东,底层（共7层）,精装修,龙湖舜山府二期,渝北,照母山,无
3室2厅2卫,114,18860,南北,中层（共30层）,毛坯,罗宾森尚城华府,渝中,两路口,2022
3室2厅2卫,92.24,16804,南,低层（共32层）,精装修,金茂国际生态新城锦悦,渝北,中央公园,有
3室3厅3卫,254,18898,东,底层（共1层）,精装修,锦绣山庄,渝北,加州新牌坊,2004
3室2厅2卫,134.84,12237,东南,高层（共18层）,精装修,金科金砂水岸,江北,北滨路,无
2室2厅1卫,85.92,16469,南,中层（共32层）,精装修,龙湖源著南区,江北,南桥寺,有
4室2厅2卫,118.04,14656,南,高层（共17层）,精装修,保利山庄江天悦,江北,鸿恩寺,有
3室2厅1卫,88,22159,西,中层（共32层）,精装修,约克郡.禧悦,渝北,照母山,2019
3室2厅2卫,99,21515,南,中层（共35层）,精装修,中海寰宇时代,渝北,加州新牌坊,2022
3室2厅2卫,101.29,16586,北,中层（共36层）,精装修,融景城尚峰,江北,建东路,无
4室2厅2卫,142.27,22492,南北,底层（共7层）,精装修,中粮中央公园祥云,渝北,中央公园,无
4室2厅2卫,168.23,11888,西,低层（共30层）,精装修,棕榈泉悦江国际B区,渝北,悦来,有
